Group,Outcome,80-70,90-70,90-80,
HL_70,condLE,-0.4053831680110506,-0.4053831680110506,0.0,
HL_70,condQALE,-0.40261283705078393,-0.40261283705078393,0.0,
HL_70,condHLY,-0.4710850940066273,-0.4710850940066273,0.0,
NHL_70,condLE,-0.2481378680269459,-0.2481378680269459,0.0,
NHL_70,condQALE,-0.2474192783616881,-0.2474192783616881,0.0,
NHL_70,condHLY,-0.31934362151436546,-0.31934362151436546,0.0,
Kidney_70,condLE,-0.22670301071458135,-0.22670301071458135,0.0,
Kidney_70,condQALE,-0.22486905434246057,-0.22486905434246057,0.0,
Kidney_70,condHLY,-0.29870723550951855,-0.29870723550951855,0.0,
NBL_70,condLE,-0.22649884205057233,-0.22649884205057233,0.0,
NBL_70,condQALE,-0.223709923920463,-0.223709923920463,0.0,
NBL_70,condHLY,-0.27452877836494977,-0.27452877836494977,0.0,
STS_70,condLE,-0.27014937110252535,-0.27014937110252535,0.0,
STS_70,condQALE,-0.27009228428070176,-0.27009228428070176,0.0,
STS_70,condHLY,-0.3517700015420998,-0.3517700015420998,0.0,
Ewings_70,condLE,-0.37956124405044195,-0.37956124405044195,0.0,
Ewings_70,condQALE,-0.3803246097611504,-0.3803246097611504,0.0,
Ewings_70,condHLY,-0.4763876076928402,-0.4763876076928402,0.0,
Osteosarcoma_70,condLE,-0.2253358686011654,-0.2253358686011654,0.0,
Osteosarcoma_70,condQALE,-0.2333021100294837,-0.2333021100294837,0.0,
Osteosarcoma_70,condHLY,-0.3557301635462834,-0.3557301635462834,0.0,
OtherBoneTumor_70,condLE,-0.30855990558427054,-0.30855990558427054,0.0,
OtherBoneTumor_70,condQALE,-0.3062953330425,-0.3062953330425,0.0,
OtherBoneTumor_70,condHLY,-0.34442786584390894,-0.34442786584390894,0.0,
ALL_80,condLE,-0.10074091899371773,0.0,-0.10074091899371773,
ALL_80,condQALE,-0.10821235967764026,0.0,-0.10821235967764026,
ALL_80,condHLY,-0.19116678724284944,0.0,-0.19116678724284944,
AML_80,condLE,-0.2540830152416337,0.0,-0.2540830152416337,
AML_80,condQALE,-0.26022575288368016,0.0,-0.26022575288368016,
AML_80,condHLY,-0.41349804107705007,0.0,-0.41349804107705007,
OtherLeukemia_80,condLE,-0.4468682211328166,0.0,-0.4468682211328166,
OtherLeukemia_80,condQALE,-0.4435043900087029,0.0,-0.4435043900087029,
